dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10003871,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003871",AD00235,,Sonawani,21.86614,80.35034,AS,India,"Madhya Pradesh",,M,Manganese,,,Unknown,,N,Occurrence,,,,,,,,,,,"Pracejus, Bernard.M.",,,,,,,"SHUKLA, K.D., AND ANANDALWAR, M.A., 1973.    THE GEOLOGY AND MANGANSE - ORE DEPOSITS OF THE BALAGHAT - UKWA AREA, BALAGHAT DISTRICT, MADHYA PRADESH. BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A, 22/7: 1-65",,,,,,,,,D
10003872,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003872",AD00237,,Titwa,21.99529,80.13367,AS,India,"Madhya Pradesh",,M,Manganese,,,Unknown,,N,Occurrence,,,,,,,,,,,"Pracejus, Bernard.M.",,,,,,,"SHUKLA, K.D, AND ANANDALWAR, M.A., 1973.   THE GEOLOGY AND MANGANESE - ORE DEPOSITS OF THE BALAGHAT - UKWA, BALAGHAT DISTRICT, MADHYA PRADESH.  BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A, 22/7   1-65",,,,,,,,,D
10003873,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003873",AD00238,,Verlem,15.0501,74.25048,AS,India,Goa,,M,Manganese,,,Unknown,,S,Producer,"Braunite, Jacobsite, Manganite, Pyrolusite","Chlorite, Goethite, Quartz, Sericite",,"BOULDERS AT SURFACE, CONCRETIONS, LENSES, POCKETS",,,Oxidation,"Supergene Alteration (Lateritization)",,"Crest Of Anticlines","Pracejus, Bernard.M.","Dharwar Supergroup",Phyllite,,"Diorite,Gabbro,Mafic Metamorphic Rock,Gneiss","Large Area Of Shear Zones (About 50km Long, About 20km Wide)","Indian Peninsular Shield","DESSAI, A.G., 1985.   AN APPRAISAL OF THE MANGANESE ORE DEPOSITS OF GOA, INDIA. PROC. INDIAN NATN. SCI. ACAD, 51/A/6 : 1021 - 1032.DESSAI, A.G. AND DESHPANDE, G.G. 1980.   MINERALOGY AND PARAGENESIS OF THE MANGANSES ORE DEPOSITS OF SANGUEM DISTRICT, GOA, INDIA. RECENT RES GEOL, 6 : 471 - 483",,,,,,,,,C
10003874,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003874",AD00239,,Viliena,15.16676,74.25048,AS,India,Goa,,M,Manganese,,,Unknown,,S,Producer,"Braunite, Jacobsite, Manganite, Pyrolusite","Chlorite, Goethite, Quartz, Sericite",,"BOULDERS AT SURFACE, CONCRETIONS, LENSES, POCKETS",,,Oxidation,"Supergene Alteration (Lateritization)",,"Crest Of Anticlines","Pracejus, Bernard.M.","Dharwar Supergroup",Phyllite,,"Diorite,Gabbro,Mafic Metamorphic Rock,Gneiss","Extensive Area Of Shear Zones (About 50km Long, About 20km Wide)","Indian Peninsular Shield","DESSAI, A.G., 1985 AN APPRAISAL OF THE MANGANESE ORE DEPOSITS OF GOA, INDIA. PROC. INDIAN NATN SCI.ACAD., 51/A/6: 1021-1032.DESSAI, A.G. AND DESHPANDE, G.G., 1980 MINERALOGY AND PARAGENESIS OF THE MANGANESE ORE DEPOSITS OF SANGUEM DISTRICT, GOA, INDIA.  RECENT RES. GEOL, 6: 471-483",,,,,,,,,C
10003875,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10003875",AD00241,,Waraseoni,21.76615,80.04201,AS,India,"Madhya Pradesh",,M,Manganese,,,Unknown,,N,Occurrence,,,,,,,,,,,"Pracejus, Bernard.M.",,,,,,,"SHUKLA, K.D. AND ANANDALWAR, M.A:, 1973 THE GEOLOGY AND MANGANESE-ORE DEPOSITS OF THE BALAGHAT - UKWA AREA, BALAGHAT DISTRICT MADHYA PRADESH.  BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA, SERIES A, 22/7: 1-65",,,,,,,,,D
10008260,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008260",D000271,,"Shaltora Area",23.41599,86.91683,AS,India,"West Bengal",,M,,,"Iron, Titanium, Metal, Vanadium",Unknown,,N,Occurrence,,,,,,,,,,,"Fischer, Richard P.",,,,,,,"CHAKRAVARTY, P., 1960-SEE USGS BULL. 1316",,,,,,,,,D
10008262,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008262",D000273,,"Tiruvuru Area",16.99992,80.00034,AS,India,"Andhra Pradesh",,M,,,"Iron, Titanium, Metal, Vanadium",Unknown,,N,Occurrence,,,,,,,,,,,"Fischer, Richard P.",,,,,,,"BHIMASANKARAM, V. L. S., 1963-SEE USGS BULL. 1316",,,,,,,,,D
10008263,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008263",D000274,,"Summary of Deposits In Mysore",22.88286,79.61656,AS,India,,,M,,,"Titanium, Metal, Iron, Vanadium",Unknown,,N,Occurrence,,,,,,,,,,,"Fischer, Richard P.",,,,,,,"KRISHNAN, M. A., 1954, IRON-OREUN, 1970, IRON RESOURCES OF WORLD.KRISHNAN, 1954, P. 176",,,,,,,,,D
10021419,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021419",DE00083,,"Bagru Hills Mine",24.75943,85.59235,AS,India,Bihar,,M,Aluminum,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021420,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021420",DE00084,,"Chandgad Mine",19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021421,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021421",DE00086,,"Panchpatali Mine",20.56599,84.50478,AS,India,Orissa,,M,Aluminum,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021422,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021422",DE00087,,"Shevaroy Mine",11.0059,78.40454,AS,India,"Tamil Nadu [Madras]",,M,Aluminum,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021423,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021423",DE00088,,"Huti Mine",14.68706,76.1853,AS,India,Karnataka,,M,Gold,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021424,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021424",DE00089,,"Kolr Mine",14.68706,76.1853,AS,India,Karnataka,,M,Gold,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021425,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021425",DE00091,,"Ingladhal Mine",14.68706,76.1853,AS,India,Karnataka,,M,Copper,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021426,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021426",DE00092,,"Kolihan Mine",26.58476,73.84918,AS,India,Rajasthan,,M,Copper,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021427,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021427",DE00093,,"Mosaboni Mine",24.75943,85.59235,AS,India,Bihar,,M,Copper,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021428,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021428",DE00095,,"Rakha Mine",24.75943,85.59235,AS,India,Bihar,,M,Copper,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021429,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021429",DE00096,,"Surda Mine",24.75943,85.59235,AS,India,Bihar,,M,Copper,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021430,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021430",DE00097,,"Bicholim-Srirgao Mine",15.35913,74.08017,AS,India,Goa,,M,Iron,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021431,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021431",DE00099,,"Cuddegal Mine",15.35913,74.08017,AS,India,Goa,,M,Iron,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021432,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021432",DE00100,,"Kudnem Mine",15.35913,74.08017,AS,India,Goa,,M,Iron,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021433,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021433",DE00101,,"Pailigao Mine",15.35913,74.08017,AS,India,Goa,,M,Iron,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021434,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021434",DE00103,,"Balaghat Mine",22.88286,79.61656,AS,India,,,M,Manganese,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021435,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021435",DE00104,,"Bhutuda Mine",20.56599,84.50478,AS,India,Orissa,,M,Manganese,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021436,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021436",DE00105,,"Dalapahar Mine",20.56599,84.50478,AS,India,Orissa,,M,Manganese,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021437,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021437",DE00106,,"Gurda Mine",20.56599,84.50478,AS,India,Orissa,,M,Manganese,,,Unknown,,Y,"Past Producer",,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021438,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021438",DE00107,,"Siljora Mine",20.56599,84.50478,AS,India,Orissa,,M,Manganese,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021439,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021439",DE00109,,"Maton Mine",26.58476,73.84918,AS,India,Rajasthan,,N,Phosphorus-Phosphates,,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021440,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021440",DE00110,,"Jaduguda Mine",24.75943,85.59235,AS,India,Bihar,,M,"Copper, Uranium, Molybdenum",,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021441,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021441",DE00111,,"Balaria Mine",26.58476,73.84918,AS,India,Rajasthan,,M,"Lead, Zinc",,,Unknown,,Y,Producer,,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 50",,,,,,,,,D
10021666,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10021666",DE00355,,"Degana Deposit",26.93239,74.33384,AS,India,Rajasthan,,M,Tungsten,,,Unknown,,Y,Producer,,,,,,,,,"Rewat Rawat Hills, Rajasthan Tungsten",,"Pasitschniak, Anna","Malani Group;Delhi Supergroup","Phyllite,Granite",,,"Quartz Veins Cutting Granite And Phyllite","Precambrian Craton (Intracratonic)","INDIAN BUREAU OF MINES, 1984, TUNGSTEN, INDIAN MINERALS YEARBOOK 1981, DELHI CONTROLLER OF PUBLICATIONS, P. 899.ROSKILL INFORMATION SERVICES LTD., 1977, THE ECONOMICS OF TUNGSTEN: THIRD EDITION, LONDON, ROSKILL INFORMATION SERVICES LTD., P. 142-143.BUNDESANSTALT FUR GEOWISSENSCHAFTEN UND ROHSTOFFE, HANNOVER, 1979, ROHSTOFFEWIRTSCHAFTLICHE UND LANDERBERICHTE: XX, INDIEN, P. 98-100.MUKHOPADHYAY, A.K., 1982, TUNGSTEN MINERALIZATION IN INDIA, IN J.V. HEPWORTH AND H.Z. YU (EDS.), TUNGSTEN GEOLOGY, CHINA, ESCAP/AMRDC, BANDUNG, INDONESIA, P. 159-163.DEKATE, Y.G., 1967, TUNGSTEN OCCURRENCES IN INDIA AND THEIR GENESIS, ECONOMIC GEOLOGY, VOL. 62, NO. 4, P. 556-561.DUTTA, R.K. AND BHATTACHERYYA, J.,FERROTUNGSTEN AND TUNGSTEN POWDER FROM INDIAN WOLFRAMITE CONCENTRATE, JOURNAL OF MINES, METALS & FUELS, VOL. XVI, NO. 10, OCTOBER 1968, P. 373-375.KINNEY, G.L., 1986, THE MINERAL INDUSTRY OF INDIA, PREPRINT FROM THE 1984 BUREAU OF MINES MINERALS YEARBOOK, P. 16.E&MJ INTERNATIONAL DIRECTORY:  MINING ACTIVITY DIGEST, 1986, VOL. 12, NO. 10, MARCH 21, 1986, P. 15.ANNUAL:  INDIAN BUREAU OF MINES, 1984.  CUMM: INDIAN BUREAU OF MINES, MINERALS YEARBOOK.",,1966,,,,1915,,,B
10022470,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022470",DE03051,,"Bababurdan Hills",22.88286,79.61656,AS,India,,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"PATTERSON, S.H., 1967, BAUXITE RESERVES AND POTENTIAL ALUMINUM RESOURCES OF THE WORLD:  USGS BULL. 1228, 176 P",,,,,,,,,D
10022482,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022482",DE03064,,Gandhamardham,20.56599,84.50478,AS,India,Orissa,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"U.S. BUREAU OF MINES MINERALS YEARBOOK 1980",,,,,,,,,D
10022483,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022483",DE03065,,Gandhamardan,22.88286,79.61656,AS,India,,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"U.S. BUREAU OF MINES MINERALS YEARBOOK 1983",,,,,,,,,D
10022484,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022484",DE03066,,Gandhamardan,20.56599,84.50478,AS,India,Orissa,,M,Aluminum,,,Unknown,,N,Occurrence,Gibbsite,,,,,,,,,,"Mosier, Dan",,,,,,,"MINING JOURNAL, 2/27/87, 308:7906, P. 144",,,,,,,,,D
10022487,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022487",DE03069,,Jerralla,22.88286,79.61656,AS,India,,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"U.S. BUREAU OF MINES MINERALS YEARBOOK (1978-79)",,,,,,,,,D
10022494,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022494",DE03077,,Kolhapur,19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,N,Occurrence,"Boehmite, Gibbsite",,,,,,,,,,"Mosier, Dan",,Basalt,,,,,"PATTERSON, S.H., 1967, BAUXITE RESERVES AND POTENTIAL ALUMINUM RESOURCES OF THE WORLD:  USGS BULL. 1228, 176 P",,,,,,,,,D
10022495,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022495",DE03078,,"Kolhapur Dist",19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,"Block 31",,"Mosier, Dan",,,,,,,"ROY CHOWDHURY, M.K., 1965, BAUXITE IN INDIA - AN ASSESSMENT OF RESERVES:  BULL OF THE GEOLOGICAL SURVEY OF INDIA SERIES A, ECONONIC GEOLOGY NO. 25, 127 P",,,,,,,,,D
10022498,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022498",DE03081,,Lohardaga,24.75943,85.59235,AS,India,Bihar,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,Gneiss,,,,,"KRISHNASWAMY, S., 1972, INDIA'S MINERAL RESOURCES: NEW DELHI, OXFORD AND IBH PUBLISHING CO., 503 P",,,,,,,,,D
10022500,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022500",DE03083,,Mahipalgarh,19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"SAHASRABUDHE, Y.S., 1978, BAUXITE DEPOSITS OF GUJARAT, MAHARASHTRA AND PARTS OF KARNATAKA: INDIA, GEOLOGICAL SURVEY BULLETIN, SERIES A, NO. 39, 163 P",,,,,,,,,D
10022503,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022503",DE03087,,"Mira Dongar Plateau",19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"ROY CHOWDHURY, M.K., 1965, BAUXITE IN INDIA - AN ASSESSMENT OF RESERVES:  BULL. OF THE GEOLOGICAL SURVEY OF INDIA SERIES A, ECON. GEOL. NO. 25, 127 P",,,,,,,,,D
10022509,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022509",DE03094,,"Milgiri Hills",11.0059,78.40454,AS,India,"Tamil Nadu [Madras]",,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,Hornfels,,,,,"KRISHNASWAMY, S., 1972, INDIA'S MINERAL RESOURCES: NEW DELHI, OXFORD AND IBH PUBLISHING CO., 503 P",,,,,,,,,D
10022521,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022521",DE03106,,"Palami Hills",19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"U.S. BUREAU OF MINES MINERALS YEARBOOK 1963",,,,,,,,,D
10022522,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022522",DE03107,,"Palni Hills",11.0059,78.40454,AS,India,"Tamil Nadu [Madras]",,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,Hornfels,,,,,"KRISHNASWAMY, S., 1972, INDIA'S MINERAL RESOURCES: NEW DELHI, OXFORD AND IBH PUBLISHING CO., 503 P.ROY CHOWDHURY, M.K., 1965, BAUXITE IN INDIA - AN ASSESSMENT OF RESERVES: BULL. OF THE GEOLOGICAL SURVEY OF INDIA SERIES A, ECON. GEOL. NO. 25, 127 P.",,,,,,,,,D
10022530,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022530",DE03117,,Raktidadar,22.88286,79.61656,AS,India,,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"SASTRI, G.G.K., 1981, SOME FEATURES OF THE CENTRAL INDIAN TYPE BAUXITE DEPOSITS AND THEIR BEARING ON EXPLORATION AND EXPLOITATION, IN LATERITISATION PROCESSES:  PROCEEDINGS OF THE INTERNATIONAL SEMINAR ON LATERITISATION PROCESSES, TRIVANDRUM, INDIA, 11-14 DECEMBER, 1979 P. 327-334",,,,,,,,,D
10022534,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022534",DE03124,,"Sabarkantha Dist.",22.70329,71.55622,AS,India,Gujarat,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"KRISHNASWAMY, S., 1972, INDIA'S MINERAL RESOURCES: NEW DELHI, OXFORD AND IBH PUBLISHING CO., 503 P",,,,,,,,,D
10022535,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022535",DE03125,,Sambalpur,20.56599,84.50478,AS,India,Orissa,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,Schist,,,,,"PATTERSON, S.H., 1967, BAUXITE RESERVES AND POTENTIAL ALUMINUM RESOURCES OF THE WORLD:  USGS BULL. 1228, 176 P",,,,,,,,,D
10022541,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022541",DE03133,,Saurashtra,22.70329,71.55622,AS,India,Gujarat,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,Basalt,,,,,"PATTERSON, S.H., 1967, BAUXITE RESERVES AND POTENTIAL ALUMINUM RESOURCES OF THE WORLD:  USGS BULL. 1228, 176 P",,,,,,,,,D
10022546,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022546",DE03141,,"Thana Dist.",19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"CHOWDHURY, ROY, M.K., 1965, BAUXITE IN INDIA--AN ASSESSMENT OF RESERVES: BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA SERIES A, ECONOMIC GEOLOGY NO. 25, 127 P",,,,,,,,,D
10022569,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022569",DE03175,,"Tungar Hills",19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"SAHASRABUDHE, Y.S., 1978, BAUXITE DEPOSITS OF GUJARAT, MAHARASHTRA AND PARTS OF KARNATAKA: INDIA, GEOLOGICAL SURVEY BULLETIN, SERIES A, NO. 39, 163 P",,,,,,,,,D
10022570,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022570",DE03176,,Salem,22.88286,79.61656,AS,India,,,M,Aluminum,,,Unknown,,N,Occurrence,"Gibbsite, Ilmenite, Kaolin, Limonite",,,,,,,,"Shevaroy Hills",,"Mosier, Dan",,Hornfels,,,,,"PATTERSON, S.H., 1967, BAUXITE RESERVES AND POTENTIAL ALUMINUM RESOURCES OF THE WORLD:  USGS BULL. 1228, 176 P",,,,,,,,,D
10022572,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022572",DE03181,,"Satara Dist.",19.45026,76.13324,AS,India,Maharashtra,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"CHOWDHURY, ROY, M.K., 1965, BAUXITE IN INDIA--AN ASSESSMENT OF RESERVES: BULLETIN OF THE GEOLOGICAL SURVEY OF INDIA SERIES A, ECONOMIC GEOLOGY NO. 25, 127 P",,,,,,,,,D
10022576,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022576",DE03186,,Ranchi-Palamau,24.75943,85.59235,AS,India,Bihar,,M,Aluminum,,,Unknown,,N,Occurrence,,,,,,,,,,,"Mosier, Dan",,,,,,,"ROY CHOWDHURY, M.K., 1965, BAUXITE IN INDIA - AN ASSESSMENT OF RESERVES:  BULL. OF THE GEOLOGICAL SURVEY OF INDIA SERIES A, ECONOMIC GEOLOGY NO 25, 127 P",,,,,,,,,D
10023343,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10023343",I000215,,"Lapso Buru Mine",22.83271,85.41687,AS,India,Bihar,,N,Kyanite,,,Unknown,,N,Occurrence,"Corundum, Kyanite",,,,,,,,,,"Orris, Greta J.","Singhbhum Iron Ore Series","Hornblendite,Mica Schist,Granulite",,,"Tight Anticlines And Synclines; Singhbhum Shear Zone",,"MINING MAGAZINE, 1983, LAPSO BURU KYANITE:  V. 149, NO. 5, P. 378-381MINING MAGAZINE, 1983.",,1925,,,,1907,,"Dr. L.L. Fermor (Identified Sample And Then Went To Describe Deposit)",D
